name,lon,has_kiosk,station_id,eightd_station_services,station_type,lat,region_id,capacity_original,zipCode,capacity_zip_sum
W 52 St & 11 Ave,-73.99392888,True,72,[],classic,40.76727216,71,55,10019,1510
Grand Army Plaza & Central Park S,-73.97371465,True,281,[],classic,40.7643971,71,96,10019,1510
W 56 St & 6 Ave,-73.97722479,True,352,[],classic,40.76340613,71,36,10019,1510
W 59 St & 10 Ave,-73.988038,True,422,[],classic,40.770513,71,115,10019,1510
W 54 St & 9 Ave,-73.98690506,True,423,[],classic,40.76584941,71,44,10019,1510
8 Ave & W 52 St,-73.9851615,True,447,[],classic,40.76370739,71,31,10019,1510
W 49 St & 8 Ave,-73.98788205,True,450,[],classic,40.76227205,71,67,10019,1510
Broadway & W 58 St,-73.98169333,True,457,[],classic,40.76695317,71,79,10019,1510
Broadway & W 56 St,-73.98192338,True,468,[],classic,40.7652654,71,79,10019,1510
Broadway & W 53 St,-73.98268129,True,469,[],classic,40.76344058,71,85,10019,1510
W 53 St & 10 Ave,-73.99061728,True,480,[],classic,40.76669671,71,29,10019,1510
Broadway & W 51 St,-73.98336183,True,500,[],classic,40.76228826,71,78,10019,1510
W 56 St & 10 Ave,-73.988639,True,513,[],classic,40.768254,71,29,10019,1510
11 Ave & W 59 St,-73.99046033620834,True,530,[],classic,40.77149671054441,71,24,10019,1510
Central Park S & 6 Ave,-73.97634151,True,2006,[],classic,40.76590936,71,73,10019,1510
5 Ave & E 63 St,-73.971518,True,3136,[],classic,40.766368,71,51,10019,1510
W 52 St & 6 Ave,-73.97982001304626,True,3443,[],classic,40.76132983124814,71,59,10019,1510
W 50 St & 9 Ave,-73.98917958140373,True,3699,[],classic,40.763604677958625,71,30,10019,1510
7 Ave & Central Park South,-73.9790689945221,True,3724,[],classic,40.7667405590595,71,81,10019,1510
W 55 St & 6 Ave,-73.978434,True,3809,[],classic,40.763189,71,77,10019,1510
W 50 St & 10 Ave,-73.99194359779358,True,4235,[],classic,40.764734200065185,71,55,10019,1510
W 54 St & 11 Ave,-73.992573,True,4236,[],classic,40.768333,71,59,10019,1510
Broadway	& W 48 St,-73.98486793041229,True,4642,[],classic,40.76017739537783,71,71,10019,1510
8 Ave & W 49 St,-73.98655101656914,True,4651,[],classic,40.76171227910671,71,57,10019,1510
W 56 St & 8 Ave,-73.98313522338867,True,4712,[],classic,40.765959181657976,71,50,10019,1510
Franklin St & W Broadway,-74.00666661,True,79,[],classic,40.71911552,71,33,10013,978
Hudson St & Reade St,-74.0091059,True,146,[],classic,40.71625008,71,55,10013,978
Laight St & Hudson St,-74.00771779,True,248,[],classic,40.72185379,71,91,10013,978
Harrison St & Hudson St,-74.0090009,True,249,[],classic,40.71870987,71,27,10013,978
Lispenard St & Broadway,-74.00247214,True,257,[],classic,40.71939226,71,70,10013,978
Howard St & Lafayette St,-73.99973337,True,268,[],classic,40.71910537,71,27,10013,978
Leonard St & Church St,-74.005549,True,320,[],classic,40.717571,71,54,10013,978
Watts St & Greenwich St,-74.00965965,True,328,[],classic,40.72405549,71,35,10013,978
Bayard St & Baxter St,-73.99974372,True,355,[],classic,40.71602118,71,43,10013,978
6 Ave & Canal St,-74.00566443,True,377,[],classic,40.72243797,71,49,10013,978
Grand St & Greene St,-74.00238141417502,True,2010,[],classic,40.72170005235607,71,43,10013,978
Grand St & Elizabeth St,-73.99596,True,3435,[],classic,40.718822,71,44,10013,978
Greenwich St & Hubert St,-74.010065,True,3436,[],classic,40.721319,71,35,10013,978
North Moore St & Greenwich St,-74.0103006362915,True,3664,[],classic,40.72019521437465,71,29,10013,978
6 Ave & Broome St,-74.00473,True,3746,[],classic,40.72431,71,48,10013,978
Spring St & Hudson St,-74.0076532959938,True,4214,[],classic,40.72583996792375,71,43,10013,978
Duane St & Hudson St,-74.00925,True,4407,[],classic,40.71703,71,44,10013,978
Washington St & Laight St,-74.0106,True,4691,[],classic,40.72231,71,43,10013,978
West Broadway & Watts St,-74.00314,True,4714,[],classic,40.72323,71,35,10013,978
6 Ave & Walker St,-74.0052238852195,True,4715,[],classic,40.7197920901383,71,39,10013,978
Walker St & Baxter St,-73.999573,True,4737,[],classic,40.717411,71,47,10013,978
N Moore St & Hudson St,-74.00844320654869,True,4749,[],classic,40.71996118117138,71,44,10013,978
St James Pl & Pearl St,-74.00016545,True,82,[],classic,40.71117416,71,27,10038,477
Spruce St & Nassau St,-74.00552427,True,224,[],classic,40.71146364,71,34,10038,477
Maiden Ln & Pearl St,-74.00731853,True,264,[],classic,40.70706456,71,29,10038,477
St James Pl & Oliver St,-73.99851193,True,308,[],classic,40.71307916,71,48,10038,477
Fulton St & William St,-74.00655090808868,True,316,[],classic,40.70960089363537,71,43,10038,477
John St & William St,-74.00722156,True,376,[],classic,40.70862144,71,43,10038,477
Catherine St & Monroe St,-73.99682619,True,2009,[],classic,40.71117444,71,35,10038,477
Cliff St & Fulton St,-74.00495,True,3783,[],classic,40.70838,71,65,10038,477
Pearl St & Peck Slip,-74.002751,True,3916,[],classic,40.708485,71,45,10038,477
Spruce St & Gold St,-74.0043228,True,4218,[],classic,40.7103231,71,55,10038,477
Water St &  Fletcher St,-74.00559738278389,True,4710,[],classic,40.706410755236135,71,53,10038,477
Atlantic Ave & Fort Greene Pl,-73.97632328,True,83,[],classic,40.68382604,71,62,11217,760
3 Ave & Schermerhorn St,-73.9796772,True,298,[],classic,40.68683208,71,35,11217,760
S Portland Ave & Hanson Pl,-73.97431458,True,353,[],classic,40.68539567,71,27,11217,760
Degraw St & Hoyt St,-73.99079024791718,True,3332,[],classic,40.681990442707026,71,27,11217,760
Berkeley Pl & 6 Ave,-73.97846879,True,3339,[],classic,40.6765304,71,41,11217,760
Berkeley Pl & 7 Ave,-73.97523209452629,True,3346,[],classic,40.675146838709786,71,29,11217,760
Dean St & Hoyt St,-73.98759104,True,3410,[],classic,40.6864442,71,77,11217,760
Bond St & Bergen St,-73.98620772,True,3411,[],classic,40.6849668,71,27,11217,760
Pacific St & Nevins St,-73.98302136,True,3412,[],classic,40.6853761,71,18,11217,760
Bergen St & Flatbush Ave,-73.97567331790923,True,3414,[],classic,40.680944723477296,71,33,11217,760
Prospect Pl & 6 Ave,-73.97519523,True,3415,[],classic,40.6793307,71,25,11217,760
7 Ave & Park Pl,-73.97324283,True,3416,[],classic,40.6776147,71,25,11217,760
Douglass St & 4 Ave,-73.98154004,True,3419,[],classic,40.6792788,71,51,11217,760
Douglass St & 3 Ave,-73.98432695,True,3420,[],classic,40.6802133,71,35,11217,760
Hoyt St & Warren St,-73.98901629,True,3421,[],classic,40.6843549,71,35,11217,760
Hanson Pl & Ashland Pl,-73.97790759801863,True,3429,[],classic,40.68506807308177,71,39,11217,760
Wyckoff St & Nevins St,-73.984275,True,3911,[],classic,40.683426,71,22,11217,760
Bergen St & 4 Ave,-73.9798977971077,True,4431,[],classic,40.68256425759694,71,34,11217,760
St Marks Pl & 4 Ave,-73.97988975048065,True,4476,[],classic,40.68177810928762,71,27,11217,760
Nevins St & Schermerhorn St,-73.98176059126854,True,4663,[],classic,40.68737247650719,71,28,11217,760
Lafayette Ave & Ft Greene Pl,-73.97664964199066,True,4665,[],classic,40.68700231292619,71,36,11217,760
Sterling Pl & 5 Ave,-73.97855266928671,True,4685,[],classic,40.678970070475735,71,27,11217,760
Park Ave & St Edwards St,-73.97803415,True,119,[],classic,40.69608941,71,53,11205,600
Carlton Ave & Flushing Ave,-73.973736,True,242,[],classic,40.697787,71,0,11205,600
Willoughby Ave & Hall St,-73.96536851,True,244,[],classic,40.69196035,71,51,11205,600
DeKalb Ave & Vanderbilt Ave,-73.96885458,True,258,[],classic,40.68940747,71,23,11205,600
Adelphi St & Myrtle Ave,-73.97178913,True,270,[],classic,40.69308257,71,28,11205,600
Washington Ave & Park Ave,-73.96751037,True,313,[],classic,40.69610226,71,55,11205,600
Clinton Ave & Flushing Ave,-73.96986848,True,343,[],classic,40.69794,71,23,11205,600
Emerson Pl & Myrtle Ave,-73.96223558,True,354,[],classic,40.69363137,71,63,11205,600
Lafayette Ave & Classon Ave,-73.96023854,True,364,[],classic,40.68900443,71,27,11205,600
Clinton Ave & Myrtle Ave,-73.968896,True,366,[],classic,40.693261,71,33,11205,600
Franklin Ave & Myrtle Ave,-73.95801365375519,True,372,[],classic,40.694546087246025,71,27,11205,600
Willoughby Ave & Walworth St,-73.95381995,True,373,[],classic,40.69331716,71,19,11205,600
Lafayette Ave & St James Pl,-73.9647628,True,399,[],classic,40.68851534,71,39,11205,600
Cumberland St & Lafayette Ave,-73.97265183,True,416,[],classic,40.68753406,71,31,11205,600
Carlton Ave & Park Ave,-73.97355569,True,419,[],classic,40.69580705,71,0,11205,600
Clermont Ave & Park Ave,-73.97129668,True,421,[],classic,40.69573398,71,19,11205,600
Kosciuszko St & Nostrand Ave,-73.95133465,True,3056,[],classic,40.69072549,71,23,11205,600
Flushing Ave & Vanderbilt Ave,-73.97077560424805,True,3648,[],classic,40.697950315695444,71,25,11205,600
5 St & Market St,-73.97440128028393,True,3692,[],classic,40.699997484388504,71,39,11205,600
Dock 72 Way & Market St,-73.97141,True,3787,[],classic,40.69985,71,22,11205,600
Lexington Ave & Classon Ave,-73.95928168,True,120,[],classic,40.68676793,71,19,11238,817
Washington Ave & Greene Ave,-73.96563307,True,275,[],classic,40.68650065,71,19,11238,817
Monroe St & Classon Ave,-73.95881081,True,289,[],classic,40.6845683,71,19,11238,817
Lefferts Pl & Franklin Ave,-73.9557689392,True,396,[],classic,40.680342423,71,25,11238,817
Fulton St & Clermont Ave,-73.96922273,True,397,[],classic,40.68415748,71,75,11238,817
Clermont Ave & Lafayette Ave,-73.96968902,True,420,[],classic,40.68764484,71,51,11238,817
Cambridge Pl & Gates Ave,-73.96304,True,3049,[],classic,40.68488,71,18,11238,817
Grand Army Plaza & Plaza St West,-73.97087984,True,3349,[],classic,40.6729679,71,39,11238,817
Plaza St West & Flatbush Ave,-73.97111473,True,3418,[],classic,40.6750207,71,33,11238,817
Carlton Ave & Dean St,-73.9710097,True,3537,[],classic,40.6809741,71,29,11238,817
Underhill Ave & Pacific St,-73.9646795,True,3544,[],classic,40.6804836,71,27,11238,817
Pacific St & Classon Ave,-73.9587903,True,3546,[],classic,40.6791944,71,21,11238,817
Grand Ave & Bergen St,-73.962408,True,3549,[],classic,40.678045,71,25,11238,817
Bergen St & Vanderbilt Ave,-73.9680438,True,3558,[],classic,40.6794388,71,27,11238,817
Classon Ave & St Marks Ave,-73.9596082,True,3562,[],classic,40.6765198,71,27,11238,817
Franklin Ave & St Marks Ave,-73.9561677,True,3569,[],classic,40.6758324,71,29,11238,817
Prospect Pl & Underhill Ave,-73.96579,True,3574,[],classic,40.6769694,71,23,11238,817
St Johns Pl & Washington Ave,-73.9631611,True,3580,[],classic,40.6737236,71,30,11238,817
Underhill Ave & Lincoln Pl,-73.9671457,True,3581,[],classic,40.6740123,71,27,11238,817
Lincoln Pl & Classon Ave,-73.9609,True,3582,[],classic,40.6721683,71,28,11238,817
Eastern Pkwy & Washington Ave,-73.9631145,True,3583,[],classic,40.6716493,71,31,11238,817
Fulton St & Waverly Ave,-73.96599590778351,True,3637,[],classic,40.683238654603414,71,31,11238,817
Dean St & Franklin Ave,-73.955637216568,True,3673,[],classic,40.67759206937376,71,21,11238,817
DeKalb Ave & Franklin Ave,-73.95746178925037,True,3755,[],classic,40.69064807082943,71,19,11238,817
Fulton St & Irving Pl,-73.959432,True,3789,[],classic,40.68186,71,31,11238,817
Plaza St East & Flatbush Ave,-73.969106,True,4504,[],classic,40.673134,71,63,11238,817
Prospect Pl & Vanderbilt Ave,-73.96902143955231,True,4618,[],classic,40.67767534269111,71,0,11238,817
Flatbush Ave & Eastern Pkwy,-73.966438,True,4657,[],classic,40.668757,71,30,11238,817
Barrow St & Hudson St,-74.00674436,True,127,[],classic,40.73172428,71,31,10014,907
MacDougal St & Prince St,-74.00297088,True,128,[],classic,40.72710258,71,56,10014,907
Bank St & Washington St,-74.00859207,True,238,[],classic,40.7361967,71,31,10014,907
Perry St & Bleecker St,-74.00483091,True,247,[],classic,40.73535398,71,59,10014,907
Bank St & Hudson St,-74.00618026,True,346,[],classic,40.73652889,71,27,10014,907
Greenwich St & W Houston St,-74.008591,True,347,[],classic,40.728846,71,54,10014,907
Christopher St & Greenwich St,-74.00711384,True,358,[],classic,40.73291553,71,50,10014,907
Carmine St & 6 Ave,-74.00214988,True,368,[],classic,40.73038599,71,47,10014,907
W 4 St & 7 Ave S,-74.00293877,True,380,[],classic,40.73401143,71,42,10014,907
Washington St & Gansevoort St,-74.008119,True,405,[],classic,40.739323,71,51,10014,907
Pier 40 - Hudson River Park,-74.01129573583603,True,3256,[],classic,40.7277140777778,71,23,10014,907
Gansevoort St & Hudson St,-74.00507032871246,True,3686,[],classic,40.739448201304036,71,39,10014,907
Perry St & Greenwich Ave,-74.000939,True,3739,[],classic,40.735918,71,37,10014,907
Hudson St & W 13 St,-74.0052741765976,True,4215,[],classic,40.74005708567285,71,28,10014,907
10 Ave & W 14 St,-74.00831580162048,True,4216,[],classic,40.741981599940225,71,55,10014,907
W 10 St & Washington St,-74.00851495563984,True,4280,[],classic,40.73342399437081,71,46,10014,907
Morton St & Washington St,-74.00887,True,4281,[],classic,40.73115,71,31,10014,907
Washington St & Barrow St,-74.008769094944,True,4282,[],classic,40.73191132323174,71,39,10014,907
Greenwich St & Perry St,-74.00697,True,4297,[],classic,40.73498,71,31,10014,907
King St & Varick St,-74.00536268949507,True,4298,[],classic,40.72789701409023,71,26,10014,907
7 Ave S & Bleecker St,-74.00363802909851,True,4693,[],classic,40.73213896287381,71,59,10014,907
W 12 St & Hudson St,-74.00558933615685,True,4711,[],classic,40.73752993301071,71,45,10014,907
Clinton St & Joralemon St,-73.99337909,True,143,[],classic,40.69239502,71,50,11201,2152
Nassau St & Navy St,-73.98068914,True,144,[],classic,40.69839895,71,58,11201,2152
Henry St & Atlantic Ave,-73.99612349,True,157,[],classic,40.69089272,71,23,11201,2152
Columbia Heights & Cranberry St,-73.99548059,True,216,[],classic,40.70037867,71,37,11201,2152
Old Fulton St,-73.99383605,True,217,[],classic,40.70277159,71,39,11201,2152
Cadman Plaza E & Tillary St,-73.99014892,True,232,[],classic,40.69597683,71,52,11201,2152
Willoughby St & Fleet St,-73.9813018,True,239,[],classic,40.69196566,71,62,11201,2152
DeKalb Ave & S Portland Ave,-73.97493121,True,241,[],classic,40.68981035,71,23,11201,2152
Myrtle Ave & St Edwards St,-73.97703874,True,245,[],classic,40.69327018,71,56,11201,2152
Johnson St & Gold St,-73.98362464,True,261,[],classic,40.69474881,71,41,11201,2152
Washington Park,-73.9737299,True,262,[],classic,40.6917823,71,24,11201,2152
Concord St & Bridge St,-73.98476437,True,278,[],classic,40.69766564,71,19,11201,2152
Cadman Plaza E & Red Cross Pl,-73.98971773,True,321,[],classic,40.69991755,71,39,11201,2152
Lawrence St & Willoughby St,-73.98631746,True,323,[],classic,40.69236178,71,39,11201,2152
DeKalb Ave & Hudson Ave,-73.981013,True,324,[],classic,40.689888,71,74,11201,2152
Duffield St & Willoughby St,-73.9842844,True,390,[],classic,40.69221589,71,48,11201,2152
Clark St & Henry St,-73.99344559,True,391,[],classic,40.69760127,71,39,11201,2152
Jay St & Tech Pl,-73.987167,True,392,[],classic,40.695065,71,35,11201,2152
Atlantic Ave & Furman St,-73.9999786,True,398,[],classic,40.69165183,71,37,11201,2152
Hicks St & Montague St,-73.99595065,True,406,[],classic,40.69512845,71,20,11201,2152
Front St & Gold St,-73.982578,True,418,[],classic,40.70224,71,37,11201,2152
Front St & Washington St,-73.98940236,True,2000,[],classic,40.70255088,71,57,11201,2152
Bond St & Fulton St,-73.98304268717766,True,3232,[],classic,40.68962188790333,71,47,11201,2152
Schermerhorn St & Court St,-73.99183362722397,True,3242,[],classic,40.69102925677968,71,59,11201,2152
Montague St & Clinton St,-73.9923272,True,3246,[],classic,40.6942715,71,49,11201,2152
Warren St & Court St,-73.99383324,True,3298,[],classic,40.686371,71,31,11201,2152
Kane St & Clinton St,-73.99645295,True,3308,[],classic,40.6861758,71,11,11201,2152
Columbia St & Kane St,-74.0016256,True,3311,[],classic,40.68763155,71,20,11201,2152
Court St & State St,-73.99203074,True,3402,[],classic,40.6902375,71,32,11201,2152
Bergen St & Smith St,-73.99063168,True,3409,[],classic,40.6867443,71,48,11201,2152
Columbia St & Degraw St,-74.00242364,True,3422,[],classic,40.6859296,71,21,11201,2152
Fulton St & Adams St,-73.98949474096298,True,3440,[],classic,40.692418292578466,71,47,11201,2152
Schermerhorn St & Bond St,-73.98451656103134,True,3486,[],classic,40.688417427540834,71,40,11201,2152
Jay St & York St,-73.98672670125961,True,3674,[],classic,40.701403172577244,71,27,11201,2152
Pierrepont St & Monroe Pl,-73.99344027042389,True,3728,[],classic,40.69535693320225,71,24,11201,2152
Brooklyn Bridge Park - Pier 2,-73.997178,True,3782,[],classic,40.698458,71,31,11201,2152
Henry St & Middagh St,-73.991581,True,3790,[],classic,40.7003,71,37,11201,2152
Front St & Jay St,-73.986842,True,3804,[],classic,40.702461,71,24,11201,2152
Sands St Gate,-73.979827,True,3913,[],classic,40.699569,71,19,11201,2152
Willoughby St & Ashland Pl,-73.97877,True,3917,[],classic,40.69178,71,31,11201,2152
Clinton St & Tillary St,-73.99142056703568,True,4225,[],classic,40.696232971293156,71,33,11201,2152
Congress St & Hicks St,-73.9995126,True,4480,[],classic,40.6893952,71,35,11201,2152
Warren St & Smith St,-73.99127773940563,True,4482,[],classic,40.685424009970184,71,33,11201,2152
Bridge St & Water St,-73.98469090461731,True,4590,[],classic,40.702969341552716,71,47,11201,2152
Dock St & Front St,-73.99253,True,4591,[],classic,40.702709,71,29,11201,2152
Sands St & Jay St,-73.9862,True,4592,[],classic,40.700119,71,48,11201,2152
Myrtle Ave & Fleet Pl,-73.981909,True,4593,[],classic,40.693534,71,47,11201,2152
Ashland Pl & Dekalb Ave,-73.978776,True,4594,[],classic,40.690065,71,47,11201,2152
Henry St & Remsen St,-73.99465128779411,True,4595,[],classic,40.69400964865994,71,24,11201,2152
Boerum Pl	& Pacific St,-73.99116039276123,True,4596,[],classic,40.68848905639242,71,47,11201,2152
Nassau St	& Duffield St,-73.98384,True,4598,[],classic,40.698477,71,53,11201,2152
Adams St & Prospect St,-73.98869812488556,True,4602,[],classic,40.700763083261506,71,59,11201,2152
Congress St & Clinton St,-73.99545192718506,True,4620,[],classic,40.68825516598005,71,44,11201,2152
Bridge St & York St,-73.98471236228943,True,4625,[],classic,40.70133448066992,71,54,11201,2152
Water St & Main St,-73.990409,True,4632,[],classic,40.703212,71,45,11201,2152
State St & Smith St,-73.9886,True,4677,[],classic,40.68917,71,0,11201,2152
E 2 St & Avenue C,-73.98085795,True,150,[],classic,40.7208736,71,56,10009,1248
Ave D & E 8 St,-73.97574813,True,266,[],classic,40.72368361,71,30,10009,1248
E 2 St & Avenue B,-73.98368779,True,301,[],classic,40.72217444,71,58,10009,1248
Avenue D & E 3 St,-73.97793172,True,302,[],classic,40.72082834,71,37,10009,1248
E 6 St & Avenue B,-73.98185424,True,317,[],classic,40.72453734,71,67,10009,1248
Avenue D & E 12 St,-73.97422494,True,339,[],classic,40.72580614,71,41,10009,1248
E 5 St & Avenue C,-73.97995466,True,393,[],classic,40.72299208,71,37,10009,1248
E 9 St & Avenue C,-73.97768752,True,394,[],classic,40.72521311,71,34,10009,1248
E 6 St & Avenue D,-73.97668709,True,411,[],classic,40.72228087,71,31,10009,1248
E 7 St & Avenue A,-73.98379855,True,432,[],classic,40.72621788,71,31,10009,1248
E 10 St & Avenue A,-73.98142006,True,445,[],classic,40.72740794,71,107,10009,1248
1 Ave & E 16 St,-73.98165557,True,504,[],classic,40.73221853,71,54,10009,1248
E 14 St & Avenue B,-73.97772429,True,511,[],classic,40.72938685,71,31,10009,1248
1 Ave & E 18 St,-73.98054420948029,True,2003,[],classic,40.733812191966315,71,54,10009,1248
E 2 St & Avenue A,-73.98583620786667,True,3656,[],classic,40.72307749068673,71,46,10009,1248
E 13 St & Avenue A,-73.98067966103554,True,3711,[],classic,40.72966729392978,71,62,10009,1248
E 11 St & Avenue B,-73.97950418293476,True,3718,[],classic,40.72746420692392,71,46,10009,1248
Avenue C & E 18 St,-73.973984,True,3733,[],classic,40.730563,71,46,10009,1248
E 12 St & Ave C,-73.976831,True,3736,[],classic,40.727243,71,41,10009,1248
Avenue D & E 10 St,-73.97515833377838,True,4110,[],classic,40.72506551015475,71,30,10009,1248
1 Ave & E 6 St,-73.98616880178452,True,4478,[],classic,40.72633085971696,71,64,10009,1248
E 4 St & Ave B,-73.98265913128853,True,4698,[],classic,40.723346832180155,71,24,10009,1248
E 7 St & Ave B,-73.98131668567657,True,4699,[],classic,40.7251285241158,71,47,10009,1248
E 7 St & Ave C,-73.97901266813278,True,4700,[],classic,40.72412944090093,71,38,10009,1248
Ave A & E 11 St,-73.98175925016403,True,4701,[],classic,40.72854745023944,71,47,10009,1248
Ave A & E 14 St,-73.98047178983688,True,4702,[],classic,40.73031071000895,71,41,10009,1248
E 5 St & Ave A,-73.98430064320564,True,4704,[],classic,40.72479007746337,71,48,10009,1248
Cleveland Pl & Spring St,-73.99724900722504,True,151,[],classic,40.722103786686034,71,32,10012,588
LaGuardia Pl & W 3 St,-73.99810231,True,161,[],classic,40.72917025,71,35,10012,588
Great Jones St,-73.99379025,True,229,[],classic,40.72743423,71,23,10012,588
Lafayette St & Jersey St,-73.99565293,True,250,[],classic,40.72456089,71,40,10012,588
Mott St & Prince St,-73.99480012,True,251,[],classic,40.72317958,71,27,10012,588
Mercer St & Spring St,-73.99949601,True,303,[],classic,40.72362738,71,67,10012,588
Sullivan St & Washington Sq,-73.99906065,True,336,[],classic,40.73047747,71,57,10012,588
Mercer St & Bleecker St,-73.99662137031554,True,3260,[],classic,40.72706363348306,71,45,10012,588
W Broadway & Spring St,-74.00165855884552,True,3467,[],classic,40.72494672359416,71,46,10012,588
Thompson St & Bleecker St,-73.99968780577183,True,3705,[],classic,40.72840059450829,71,41,10012,588
W Broadway & W Houston St,-74.000472,True,3740,[],classic,40.726378,71,50,10012,588
Bleecker St & Crosby St,-73.99510189890862,True,4300,[],classic,40.72615604980408,71,43,10012,588
Kenmare St & Elizabeth St,-73.9949,True,4708,[],classic,40.72054,71,37,10012,588
Greene St & Prince St,-73.99930492043495,True,4709,[],classic,40.72511734422387,71,45,10012,588
Warren St & W Broadway,-74.00910627,True,152,[],classic,40.71473993,71,49,10007,428
Fulton St & Broadway,-74.009447,True,319,[],classic,40.711066,71,33,10007,428
Reade St & Broadway,-74.00562789,True,330,[],classic,40.71450451,71,42,10007,428
Centre St & Worth St,-74.00234482,True,386,[],classic,40.71494807,71,82,10007,428
Centre St & Chambers St,-74.0046073,True,387,[],classic,40.71273266,71,39,10007,428
Barclay St & Church St,-74.01020234,True,417,[],classic,40.71291224,71,25,10007,428
Murray St & Greenwich St,-74.01122331619263,True,3461,[],classic,40.714851505262516,71,33,10007,428
Park Pl & Church St,-74.00935515761375,True,3690,[],classic,40.71334184275907,71,36,10007,428
Vesey St & Church St,-74.01047229766846,True,4648,[],classic,40.71221958009051,71,48,10007,428
Murray St	& West St,-74.01246,True,4754,[],classic,40.71503,71,41,10007,428
E 40 St & 5 Ave,-73.9816324043,True,153,[],classic,40.752062307,71,63,10016,948
E 25 St & 1 Ave,-73.97738662,True,174,[],classic,40.7381765,71,35,10016,948
E 32 St & Park Ave,-73.98194829,True,472,[],classic,40.7457121,71,55,10016,948
5 Ave & E 29 St,-73.98683077,True,474,[],classic,40.7451677,71,56,10016,948
E 31 St & 3 Ave,-73.97966069,True,476,[],classic,40.74394314,71,65,10016,948
FDR Drive & E 35 St,-73.97121214,True,501,[],classic,40.744219,71,83,10016,948
E 33 St & 5 Ave,-73.98490707,True,526,[],classic,40.74765947,71,40,10016,948
2 Ave & E 31 St,-73.97706058,True,528,[],classic,40.74290902,71,39,10016,948
1 Ave & E 30 St,-73.97536082,True,536,[],classic,40.74144387,71,29,10016,948
Lexington Ave & E 29 St,-73.98215353488922,True,540,[],classic,40.74311555376486,71,54,10016,948
E 30 St & Park Ave S,-73.98303529,True,546,[],classic,40.74444921,71,45,10016,948
E 27 St & 1 Ave,-73.976806,True,2012,[],classic,40.739445,71,41,10016,948
E 33 St & 1 Ave,-73.97449783980846,True,3687,[],classic,40.74322681432173,71,83,10016,948
Lexington Ave & E 36 St,-73.9788007736206,True,3749,[],classic,40.747573958954796,71,23,10016,948
E 39 St & Lexington Ave,-73.97729203113158,True,4120,[],classic,40.749498546025194,71,43,10016,948
1 Ave & E 39 St,-73.97113,True,4121,[],classic,40.74714,71,53,10016,948
2 Ave & E 29 St,-73.97809267044067,True,4233,[],classic,40.741723510974715,71,0,10016,948
E 39 St & 2 Ave,-73.973827958107,True,4643,[],classic,40.748033194287665,71,52,10016,948
E 35 St & Madison Ave,-73.98255586624146,True,4720,[],classic,40.74848023448579,71,50,10016,948
E 26 St & 3 Ave,-73.98160636425018,True,4726,[],classic,40.74069317733043,71,39,10016,948
E 47 St & 2 Ave,-73.97032517,True,164,[],classic,40.75323098,71,77,10017,538
E 48 St & 3 Ave,-73.971878855,True,228,[],classic,40.7546011026,71,78,10017,538
E 45 St & 3 Ave,-73.97282625,True,440,[],classic,40.75255434,71,32,10017,538
1 Ave & E 44 St,-73.96905301,True,455,[],classic,40.75001986,71,59,10017,538
E 47 St & 1 Ave,-73.96784384,True,516,[],classic,40.75206862,71,48,10017,538
E 48 St & 5 Ave,-73.97805914282799,True,3233,[],classic,40.75724567911726,71,22,10017,538
E 41 St & Madison Ave (SW corner),-73.97992193698882,True,3235,[],classic,40.752165280621966,71,34,10017,538
E 44 St & 2 Ave,-73.97138714790344,True,3462,[],classic,40.75118387463277,71,39,10017,538
E 40 St & Park Ave,-73.978326,True,4675,[],classic,40.750756,71,87,10017,538
E 41 St & Madison Ave (SE corner),-73.979635,True,4676,[],classic,40.752049,71,62,10017,538
W 18 St & 6 Ave,-73.99456405,True,168,[],classic,40.73971301,71,47,10011,1176
W 16 St & The High Line,-74.00681753,True,212,[],classic,40.74334935,71,60,10011,1176
W 13 St & 7 Ave,-73.99994661,True,223,[],classic,40.73781509,71,33,10011,1176
MacDougal St & Washington Sq,-73.99852205,True,252,[],classic,40.73226398,71,33,10011,1176
W 11 St & 6 Ave,-73.99800419,True,254,[],classic,40.73532427,71,47,10011,1176
Greenwich Ave & 8 Ave,-74.0026376103,True,284,[],classic,40.7390169121,71,51,10011,1176
W 20 St & 7 Ave,-73.99726235,True,334,[],classic,40.74238787,71,44,10011,1176
Washington Pl & 6 Ave,-74.00026394,True,369,[],classic,40.73224119,71,76,10011,1176
Greenwich Ave & Charles St,-74.000271,True,383,[],classic,40.735238,71,39,10011,1176
9 Ave & W 18 St,-74.00366443,True,434,[],classic,40.74317449,71,60,10011,1176
W 21 St & 6 Ave,-73.99415556,True,435,[],classic,40.74173969,71,50,10011,1176
W 22 St & 8 Ave,-73.99915362,True,453,[],classic,40.74475148,71,66,10011,1176
W 22 St & 10 Ave,-74.00451887,True,462,[],classic,40.74691959,71,77,10011,1176
W 20 St & 8 Ave,-74.00004031,True,470,[],classic,40.74345335,71,84,10011,1176
W 15 St & 7 Ave,-73.99931783,True,482,[],classic,40.73935542,71,79,10011,1176
9 Ave & W 22 St,-74.00197139,True,509,[],classic,40.7454973,71,61,10011,1176
W 15 St & 10 Ave,-74.00747358798981,True,3472,[],classic,40.742753828659026,71,39,10011,1176
W 18 St & 9 Ave,-74.00367558002472,True,3658,[],classic,40.7435337324616,71,27,10011,1176
W 13 St & 5 Ave,-73.99431,True,3708,[],classic,40.735445,71,29,10011,1176
